Geo_GEOID,Geo_NAME,SE_T001_001,SE_T003_001,SE_T003_002,SE_T003_003,SE_T004_001,SE_T004_002,SE_T004_003,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T017_001,SE_T017_002,SE_T017_003,SE_T017_004,SE_T017_005,SE_T017_006,SE_T017_007,SE_T017_008,SE_T017_009,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008,SE_T030_001,SE_T030_002,SE_T030_003,SE_T033_001,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007,SE_T083_001,SE_T128_001,SE_T128_002,SE_T128_009,SE_T128_010,SE_T128_003,SE_T128_004,SE_T128_005,SE_T128_006,SE_T128_007,SE_T128_008,SE_T129_001,SE_T129_002,SE_T129_003,SE_T129_004,SE_T129_005,SE_T129_006,SE_T129_007,SE_T129_008,SE_T129_009,SE_T129_010,SE_T139_001,SE_T139_002,SE_T139_003,SE_T139_004,SE_T139_005,SE_T139_006,SE_T139_007,SE_T139_008,SE_T139_009,SE_T139_010,SE_T139_011,SE_T139_012,SE_T139_013,SE_T139_014,SE_T139_015,SE_T139_016,SE_T139_017,SE_T139_018,SE_T139_019,SE_T139_020,SE_T139_021,SE_T139_022,SE_T139_023,SE_T139_024,SE_T139_025,SE_T139_026,SE_T139_027,SE_T139_028,SE_T139_029,SE_T139_030,SE_T139_031,SE_T139_032,SE_T139_033,SE_T139_034,SE_T139_035,SE_T139_036,SE_T139_037,SE_T139_038,SE_T139_039,SE_T139_040,SE_T139_041,SE_T139_042,SE_T139_043,SE_T139_044,SE_T139_045,SE_T139_046,SE_T139_047,SE_T139_048,SE_T139_049,SE_T139_050,SE_T139_051,SE_T139_052,SE_T139_053,SE_T139_054,SE_T139_055,SE_T139_056,SE_T139_057,SE_T139_058,SE_T139_059,SE_T139_060,SE_T139_061,SE_T139_062,SE_T139_063,SE_T139_064,SE_T139_065,SE_T139_066,SE_T139_067,SE_T139_068,SE_T139_069,SE_T139_070,SE_T139_071,SE_T139_072,SE_T139_073,SE_T139_074,SE_T139_075,SE_T139_076,SE_T139_077,SE_T139_078,SE_T139_079,SE_T139_080,SE_T139_081,SE_T139_082,SE_T139_083,SE_T139_084,SE_T139_085,SE_T139_086,SE_T139_087,SE_T139_088,SE_T139_089,SE_T139_090,SE_T139_091,SE_T139_092,SE_T139_093,SE_T139_094,SE_T139_095,SE_T139_096,SE_T139_097,SE_T139_098,SE_T139_099,SE_T139_100,SE_T139_101,SE_T139_102,SE_T139_103,SE_T139_104,SE_T139_105,SE_T139_106,SE_T139_107,SE_T139_108,SE_T139_109,SE_T139_110,SE_T139_111,SE_T139_112,SE_T139_113,SE_T139_114,SE_T139_115,SE_T139_116,SE_T139_117,SE_T139_118,SE_T139_119,SE_T139_120,SE_T139_121,SE_T139_122,SE_T139_123,SE_T145_001,SE_T145_002,SE_T145_003,SE_T145_004,SE_T145_005
05000US01041,"Crenshaw County, Alabama",13896,610.9156,608.8398,2.075836,13896,6863,7033,13896,828,892,907,551,1167,1487,1731,1943,1957,1435,700,298,13896,9935,3312,123,232,0,180,114,5426,3648,2575,1073,183,890,1778,784,994,9551,2071,7480,3800,1399,354,36,15,834,70,764,11111,6173,28,6145,5693,452,4938,20455,5550,5245,4569,676,6,0,0,87,36,176,5550,5374,927,1159,810,1068,710,587,113,176,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,38,0,0,0,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,156,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,4,4,0,13718,1549,12169,5474,8682
05000US01043,"Cullman County, Alabama",81316,755.0211,734.8978,20.12325,81316,40200,41116,81316,4902,4641,5608,3128,6714,9752,10077,11264,10795,8638,4463,1334,81316,77946,899,425,497,19,634,896,31081,21594,16915,4679,1228,3451,9487,4268,5219,56323,10050,46273,26489,8431,2996,837,196,3960,189,3771,65220,34362,49,34313,32232,2081,30858,21041,31809,30349,27433,2916,39,8,24,409,261,719,31809,31090,5593,8769,5351,3480,4078,3116,703,719,2304,203,81,68,0,39,29,13,0,109,0,35,74,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,270,175,166,9,0,81,14,0,94,0,0,80,0,0,14,123,0,0,0,115,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,1609,1597,25,7,18,0,0,0,0,0,1415,1288,0,19,12,96,0,0,0,157,0,0,0,0,10,0,0,147,0,0,0,12,12,0,80496,11704,68792,28709,50248
05000US01045,"Dale County, Alabama",49607,562.677,561.1262,1.550763,49607,24443,25164,49607,3267,2854,3594,2013,4516,7164,6042,6325,6178,4443,2399,812,49607,36921,9756,295,508,11,611,1505,18794,12499,9010,3489,750,2739,6295,2865,3430,33363,4726,28637,17604,5361,1821,376,84,2712,146,2566,39338,22934,2294,20640,18495,2145,16404,22834,20525,19064,17876,1188,102,12,34,535,293,485,20525,20040,3210,7854,3836,3149,1405,353,233,485,1362,286,15,9,0,9,0,0,6,232,7,26,183,8,8,0,0,0,0,0,0,39,0,15,0,6,13,5,0,0,0,0,0,440,135,0,0,0,0,18,117,0,59,0,0,42,17,0,0,246,0,0,7,163,8,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,2,630,611,5,0,0,0,2,3,0,0,538,420,0,0,32,28,0,58,0,68,0,0,0,0,19,0,18,31,0,0,0,19,19,0,46897,6130,40767,18055,30199
05000US01047,"Dallas County, Alabama",41426,993.8046,978.6946,15.11003,41426,19128,22298,41426,2643,3065,2813,1913,3954,4819,4546,5411,5768,3838,2105,551,41426,11884,28798,91,163,37,92,361,16099,10047,5158,4889,801,4088,6052,2804,3248,27038,5673,21365,11508,3727,1494,360,83,2359,99,2260,32190,16927,31,16896,14379,2517,15263,17611,13879,13127,11657,1470,39,0,46,281,205,181,13879,13698,2633,5579,1836,1437,1042,854,317,181,610,83,17,17,1,16,0,0,0,48,0,14,34,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,134,36,29,29,0,0,7,0,0,44,0,0,44,0,0,0,10,0,0,0,10,0,0,0,44,0,0,0,12,0,0,32,0,44,40,0,26,14,0,0,0,0,4,4,0,0,0,0,0,0,0,12,12,0,12,0,337,322,58,0,0,0,48,10,0,0,259,230,0,0,0,0,29,0,0,5,0,0,0,0,0,0,0,5,0,0,0,15,15,0,41115,5141,35974,20953,20181
05000US01049,"DeKalb County, Alabama",70937,778.6854,777.0941,1.591335,70937,35134,35803,70937,4339,4951,5203,3057,5947,8534,9349,9490,9049,6636,3418,964,70937,61858,1082,979,214,497,4713,1594,24811,17495,13443,4052,1235,2817,7316,3572,3744,47440,12981,34459,18200,5392,2238,608,237,3737,181,3556,55542,29881,7,29874,27980,1894,25661,18685,27645,26653,23870,2783,11,63,6,184,196,532,27645,27113,3700,8802,6150,4532,2448,1025,456,532,5162,75,23,23,7,6,10,0,0,40,0,0,40,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,215,88,0,0,0,0,0,88,0,0,0,0,0,0,0,0,127,0,0,0,105,0,14,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4871,4845,71,0,35,24,0,0,0,12,4774,2324,0,145,2278,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,70207,11246,58961,27825,39843
05000US01051,"Elmore County, Alabama",80957,657.0406,618.488,38.55259,80957,39347,41610,80957,4766,5292,5215,3280,7454,10867,11296,11494,10050,6969,3050,1224,80957,61018,17296,210,457,0,634,1342,28890,20757,15712,5045,1270,3775,8133,3548,4585,54950,7238,47712,28236,12220,4620,884,313,4155,215,3940,64703,36430,381,36049,33355,2694,28273,24771,32720,31542,28146,3396,71,120,19,132,153,683,32720,32037,2392,6408,8091,8070,5402,968,706,683,1580,246,80,55,33,22,0,0,25,105,7,13,63,15,7,0,0,0,0,0,0,61,0,0,27,0,9,0,25,0,0,0,0,420,181,81,81,0,0,8,92,0,136,48,0,58,19,0,11,97,0,0,0,82,0,4,11,6,0,0,6,0,0,0,0,0,35,0,0,0,0,0,0,0,0,26,26,0,9,0,0,9,0,0,0,0,0,0,0,879,831,2,0,0,0,0,0,2,0,768,684,0,11,21,0,0,52,0,61,17,0,5,0,39,0,0,0,0,0,0,48,48,0,75952,6665,69287,24425,56230
05000US01053,"Escambia County, Alabama",37875,953.1396,945.0804,8.059093,37875,19390,18485,37875,2258,2445,2323,1405,3682,4466,4862,5345,4780,3623,1955,731,37875,23453,12267,1317,40,67,224,507,13536,8802,6069,2733,712,2021,4734,2140,2594,25762,5035,20727,9538,2995,1094,335,76,2044,418,1626,30358,14130,0,14130,11977,2153,16228,17420,11737,11410,10716,694,39,6,0,124,49,109,11737,11628,2742,4028,1337,1484,1023,734,280,109,279,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,10,0,0,0,0,0,0,10,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35409,6244,29165,14273,19124
05000US01055,"Etowah County, Alabama",103363,548.629,535.2841,13.3448,103363,50007,53356,103363,5750,6054,6709,4244,8910,11838,13464,14259,14188,10558,5237,2152,103363,84024,15931,475,699,67,584,1583,39522,27098,19676,7422,1936,5486,12424,5502,6922,71696,12582,59114,35780,11824,4311,1210,405,5170,195,4975,83436,45399,22,45377,41540,3837,38037,21287,40546,38160,34618,3542,106,63,25,255,163,1774,40546,38772,4833,15231,7574,4796,3114,2332,892,1774,2979,155,37,37,15,22,0,0,0,72,0,0,53,0,19,0,0,0,0,0,0,46,0,2,0,10,0,21,13,0,0,0,0,682,260,206,190,0,16,0,54,0,169,0,18,69,30,0,52,177,0,0,0,107,27,43,0,76,0,12,0,2,7,0,55,0,218,14,0,14,0,77,11,3,8,0,0,0,104,0,0,59,45,12,0,0,0,0,0,1924,1837,64,0,7,0,53,0,0,4,1630,969,25,145,430,61,0,0,0,143,9,0,0,91,43,0,0,0,0,0,0,87,76,11,102507,12365,90142,40695,64708
05000US01057,"Fayette County, Alabama",16783,629.3559,627.6837,1.672163,16783,8311,8472,16783,927,905,1007,768,1370,1797,2003,2313,2412,1946,999,336,16783,14371,2104,0,45,0,0,263,6850,4754,3572,1182,446,736,2096,888,1208,11806,2452,9354,4745,1670,622,101,82,913,15,898,13696,6827,12,6815,6217,598,6869,20201,6057,5860,5131,729,1,0,0,57,21,118,6057,5939,1028,1353,1182,822,589,774,191,118,94,23,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16591,1400,15191,7419,10912
05000US01059,"Franklin County, Alabama",31573,646.5225,633.817,12.70555,31573,15553,16020,31573,2101,2122,2180,1272,2970,3742,4131,4210,3782,2992,1586,485,31573,28133,1427,313,102,18,1244,336,11697,8111,5825,2286,728,1558,3586,1537,2049,20928,5092,15836,8158,2593,933,231,100,1485,161,1324,24674,13622,1,13621,12298,1323,11052,18193,12197,11362,9952,1410,29,74,0,37,449,246,12197,11951,1836,3506,1974,1859,1360,900,516,246,2805,48,20,14,0,14,0,0,6,28,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,83,0,0,0,8,55,0,20,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,2624,2620,132,7,125,0,0,0,0,0,2453,1344,0,109,1000,0,0,0,0,35,2,0,0,0,21,0,0,0,0,12,0,4,4,0,31322,4415,26907,12507,18599
05000US01061,"Geneva County, Alabama",26765,578.9509,574.4083,4.542522,26765,13072,13693,26765,1489,1612,1814,1018,2027,3087,3312,3599,3735,2907,1736,429,26765,23235,2570,126,103,0,178,553,10657,7488,5341,2147,533,1614,3169,1529,1640,18805,4196,14609,7847,2193,634,46,0,1264,19,1245,21542,11510,119,11391,10216,1175,10032,20189,10100,9434,8413,1021,3,18,13,77,212,343,10100,9757,1500,2339,1553,2171,1364,542,288,343,449,92,33,33,33,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,33,0,5,0,0,0,12,16,0,0,0,0,86,83,81,81,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271,33,0,33,0,0,0,0,0,236,205,0,0,21,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26412,3883,22529,11478,14912
05000US01063,"Greene County, Alabama",8587,659.9407,647.1048,12.83587,8587,4092,4495,8587,518,497,599,376,632,1101,824,1090,1404,846,518,182,8587,1472,6977,35,14,0,0,89,3107,1951,1076,875,181,694,1156,465,691,5965,1375,4590,2146,595,138,35,5,424,0,424,6787,2870,0,2870,2349,521,3917,13679,2330,2129,1950,179,37,0,0,30,38,96,2330,2234,318,543,245,315,486,231,96,96,22,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8534,1199,7335,4600,3981
05000US01065,"Hale County, Alabama",15159,656.5013,643.9429,12.55831,15159,7121,8038,15159,952,800,1118,695,1365,1649,1616,2128,2159,1535,842,300,15159,6062,8843,49,16,9,147,33,5948,3813,2407,1406,209,1197,2135,879,1256,10229,1903,8326,3949,1435,443,141,20,938,22,916,12072,5730,0,5730,5039,691,6342,19296,4933,4742,4428,314,2,0,9,30,62,88,4933,4845,659,1026,930,951,757,389,133,88,157,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,125,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,14922,1649,13273,7064,8184
05000US01067,"Henry County, Alabama",17187,568.309,561.7503,6.55865,17187,8301,8886,17187,910,921,1148,653,1334,1677,2206,2219,2573,2129,954,463,17187,12113,4793,0,0,0,88,193,6831,4530,3590,940,192,748,2301,1171,1130,12221,2359,9862,5445,1973,871,149,29,696,25,671,14007,7623,0,7623,7049,574,6384,22825,6958,6459,5987,472,5,5,0,78,221,190,6958,6768,1008,1644,1716,1204,731,333,132,190,294,35,29,29,2,27,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,5,0,5,0,241,223,22,0,22,0,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,16936,1940,14996,7138,10591
05000US01069,"Houston County, Alabama",103891,581.6778,579.8663,1.811417,103891,49782,54109,103891,6459,6718,7275,4260,8406,13478,13152,14024,13446,9621,5245,1807,103891,72332,27680,427,866,27,648,1911,39363,25986,18024,7962,1602,6360,13377,5898,7479,70773,10684,60089,37351,14875,5261,1462,511,5080,149,4931,82090,47835,185,47650,43805,3845,34255,24086,43371,41564,38582,2982,115,70,31,359,265,967,43371,42404,5429,15812,9171,8151,2344,834,663,967,2407,321,87,81,20,46,15,0,6,155,8,17,130,0,0,12,0,12,0,0,0,67,0,4,0,9,17,28,0,0,0,9,0,672,246,89,80,0,9,25,132,0,189,0,4,160,2,23,0,192,2,13,0,32,8,135,2,14,2,6,0,0,4,0,2,31,97,10,0,4,6,14,31,0,31,16,16,0,16,1,0,7,8,10,2,2,2,0,0,1315,1269,158,19,29,0,12,38,14,46,939,729,8,32,94,15,2,59,0,172,9,6,3,0,90,0,11,32,0,15,6,46,36,10,102993,12482,90511,39408,64701
05000US01071,"Jackson County, Alabama",52608,1126.77,1077.868,48.9026,52608,25763,26845,52608,2635,3369,3287,2144,4054,5680,6713,7406,7613,5927,2841,939,52608,47949,1733,448,196,28,591,1663,19945,13871,11073,2798,857,1941,6074,2751,3323,37119,7615,29504,14234,4669,1740,362,179,2647,73,2574,42714,22945,5,22940,20965,1975,19769,20487,20676,19782,18232,1550,11,12,0,206,162,503,20676,20173,3406,5892,3165,3244,2847,1215,404,503,1187,212,41,41,0,31,10,0,0,51,0,0,49,0,2,53,12,0,0,41,0,67,0,0,0,0,49,18,0,0,0,0,0,259,58,36,36,0,0,18,4,0,77,0,0,60,8,0,9,124,0,0,3,110,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,706,678,12,0,0,0,0,0,0,12,643,514,0,0,117,0,2,10,0,23,0,0,0,0,23,0,0,0,0,0,0,28,28,0,52100,6223,45877,20426,34076
05000US01073,"Jefferson County, Alabama",659096,1123.816,1111.289,12.52756,659096,311971,347125,659096,43079,43081,41228,25090,60521,94797,83494,86517,86972,52556,28935,12826,659096,345499,280248,1467,9932,198,12185,9567,261773,165637,107619,58018,10823,47195,96136,42633,53503,446097,49094,397003,278892,140254,55411,21317,7388,33849,1309,32540,523961,324499,397,324102,297470,26632,199462,28162,292781,275981,248421,27560,2881,237,474,3778,1869,7561,292781,285220,26820,88542,76922,56861,25225,7219,3631,7561,25875,2153,540,431,180,181,70,93,16,570,22,117,389,22,20,294,117,51,9,117,0,749,4,53,0,32,48,302,186,0,0,124,0,8514,2645,1726,1459,13,254,175,744,0,3195,0,72,2245,180,572,126,1598,8,42,0,411,143,783,211,935,6,66,287,70,17,0,489,141,2320,996,70,594,332,25,277,229,48,159,150,9,675,35,118,229,293,188,164,75,36,39,89,12724,12308,618,0,190,51,21,257,35,64,11050,8844,22,432,883,696,60,91,22,640,31,16,117,17,187,20,59,120,0,69,4,416,416,0,651846,71081,580765,221711,437460
05000US01075,"Lamar County, Alabama",14066,605.4643,604.8463,0.6180257,14066,6813,7253,14066,727,1029,751,543,1018,1515,1643,1926,2070,1540,1039,265,14066,12315,1584,42,0,0,81,44,6010,4114,3248,866,191,675,1896,860,1036,9998,2258,7740,4204,1306,492,112,48,693,53,640,11425,5690,0,5690,5148,542,5735,20206,5093,4982,4279,703,33,3,1,14,23,37,5093,5056,1080,1103,844,930,700,206,193,37,119,21,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,3,0,3,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13922,1768,12154,6388,8199
05000US01077,"Lauderdale County, Alabama",92641,719.5999,667.6996,51.90021,92641,44261,48380,92641,4770,5594,5087,3553,10489,10824,10538,12245,12576,9611,5374,1980,92641,80627,9126,371,629,15,218,1655,38361,24836,18986,5850,1262,4588,13525,5897,7628,63148,9559,53589,31739,13690,5494,1362,637,4933,174,4759,75978,42607,83,42524,39275,3249,33371,24893,38705,37043,33875,3168,84,23,112,644,157,642,38705,38063,4886,13594,7532,5318,3674,2062,997,642,1902,274,112,112,80,0,32,0,0,134,0,0,122,0,12,15,0,0,0,15,0,13,0,0,10,0,0,3,0,0,0,0,0,701,162,92,79,0,13,0,70,0,309,0,0,290,0,1,18,176,0,0,0,153,23,0,0,54,0,0,23,0,0,0,31,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,829,75,0,1,0,74,0,0,0,732,630,13,0,80,0,0,9,0,22,0,0,0,0,0,0,0,22,0,0,0,90,90,0,91796,10115,81681,32535,63445
05000US01079,"Lawrence County, Alabama",33433,717.1978,690.6775,26.52034,33433,16272,17161,33433,1826,2464,1852,1170,2694,3944,4203,5088,4792,3353,1560,487,33433,26108,3800,1653,31,0,0,1841,13321,9456,7230,2226,670,1556,3865,1699,2166,23427,5261,18166,8826,2415,715,96,23,1503,39,1464,26887,13770,0,13770,12625,1145,13117,21911,12429,12036,10871,1165,34,9,0,88,45,217,12429,12212,1342,2462,2628,2891,1952,791,146,217,243,16,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,5,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,203,2,0,0,0,0,2,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,33206,3669,29537,12498,21742
05000US01081,"Lee County, Alabama",153947,615.8489,607.552,8.296925,153947,76027,77920,153947,9098,9581,9154,5706,30309,22231,18594,17995,15390,9911,4641,1337,153947,107682,35770,203,5576,27,2423,2266,57901,36318,25640,10678,2430,8248,21583,11091,10492,90099,10170,79929,57820,31005,13273,4492,2995,11621,469,11152,124252,76233,803,75430,70851,4579,48019,24951,70201,64780,59570,5210,612,195,188,1468,382,2576,70201,67625,8867,26526,13195,11091,5035,1816,1095,2576,7940,1012,245,225,62,153,10,0,20,507,11,29,445,0,22,93,31,15,0,47,0,167,12,0,0,16,0,35,39,0,38,27,0,4855,3013,918,791,42,85,174,1921,0,999,0,161,732,29,65,12,576,56,10,17,133,0,327,33,267,0,0,0,0,40,0,227,0,462,91,77,0,14,0,210,43,167,51,51,0,65,39,1,12,13,45,39,31,31,0,8,1572,1509,144,0,9,25,0,50,42,18,1085,360,0,25,323,214,55,68,40,280,0,0,87,19,43,0,63,17,51,0,0,63,63,0,152225,14469,137756,39857,113685
05000US01083,"Limestone County, Alabama",90257,607.1874,559.9395,47.24795,90257,45146,45111,90257,5394,5472,6420,3818,7117,11958,12551,13720,11252,7599,3667,1289,90257,73517,11502,581,1125,30,1271,2231,32073,22861,18215,4646,1216,3430,9212,4222,4990,62036,10449,51587,31746,14430,4730,887,410,4828,190,4638,71743,41695,102,41593,38289,3304,30048,26086,37985,36470,33302,3168,41,66,12,191,167,1038,37985,36947,3602,9892,8804,7112,5865,1231,441,1038,3908,320,21,21,19,2,0,0,0,171,0,9,151,11,0,0,0,0,0,0,0,128,0,0,0,0,34,4,21,0,0,69,0,824,231,49,33,0,16,44,138,0,344,0,0,250,39,55,0,238,0,0,73,20,0,128,17,11,11,0,0,0,0,0,0,0,99,73,0,58,15,0,0,0,0,0,0,0,18,0,0,18,0,8,68,68,68,0,0,2597,2475,168,0,5,0,91,72,0,0,2246,1975,0,37,182,33,0,0,19,61,0,0,18,0,10,0,25,8,0,0,0,122,122,0,87228,10913,76315,27369,60145
05000US01085,"Lowndes County, Alabama",10565,725.0702,715.9114,9.158747,10565,5045,5520,10565,674,518,838,423,947,1269,1060,1551,1453,1092,538,202,10565,2612,7886,8,0,0,0,59,4238,2778,1289,1489,360,1129,1460,643,817,7165,1805,5360,2661,880,201,39,19,418,21,397,8312,4064,4,4060,3562,498,4248,18434,3390,3264,2840,424,13,0,0,8,25,80,3390,3310,329,387,632,1025,668,232,37,80,32,12,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14,0,14,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10470,1325,9145,5347,5363
05000US01087,"Macon County, Alabama",19684,613.2079,608.9082,4.299681,19684,9072,10612,19684,951,984,910,697,3728,2018,1950,2395,2754,1943,906,448,19684,3106,16162,65,44,0,175,132,7915,4611,2329,2282,399,1883,3304,1566,1738,12414,2425,9989,6115,2488,1119,326,151,1904,95,1809,16573,8938,0,8938,7594,1344,7635,18385,7375,6595,5754,841,70,0,12,480,104,114,7375,7261,1454,2065,1296,1367,770,232,77,114,222,13,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,33,0,11,0,0,0,22,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,8,0,22,0,0,0,0,0,0,0,135,120,45,0,11,0,2,15,0,17,59,59,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,15,15,0,19476,2098,17378,8363,11939
